onset	duration	trial_type
0.000	8.000	Fixation
8.000	7.000	Both
15.000	8.400	Fixation
23.400	7.000	Both
30.400	6.000	Fixation
36.500	7.000	Left
43.500	8.000	Fixation
51.600	7.000	Both
58.600	8.500	Fixation
67.000	7.000	Left
74.000	8.000	Fixation
82.100	7.000	Right
89.100	6.500	Fixation
95.600	7.000	Right
102.600	8.200	Fixation
110.800	7.000	Left
117.800	6.300	Fixation
124.100	7.000	Right
131.100	5.400	Fixation
136.500	7.000	Left
143.500	7.600	Fixation
151.100	7.000	Left
158.100	8.700	Fixation
166.800	7.000	Both
173.800	6.500	Fixation
180.300	7.000	Left
187.300	7.500	Fixation
194.900	7.000	Right
201.900	5.700	Fixation
207.600	7.000	Both
214.600	5.700	Fixation
220.300	7.000	Both
227.300	6.100	Fixation
233.400	7.000	Right
240.400	6.800	Fixation
247.300	7.000	Both
254.300	5.800	Fixation
260.100	7.000	Right
267.100	7.400	Fixation
274.500	7.000	Right
281.500	9.000	Fixation
290.500	7.000	Left
297.500	8.400	Fixation
305.900	7.000	Both
312.900	8.700	Fixation
321.700	7.000	Right
328.700	6.500	Fixation
335.200	7.000	Left
342.200	7.100	Fixation
349.300	7.000	Both
356.300	6.800	Fixation
363.100	7.000	Left
370.100	6.800	Fixation
376.900	7.000	Both
383.900	7.800	Fixation
391.800	7.000	Right
398.800	6.200	Fixation
405.000	7.000	Right
412.000	5.100	Fixation
417.100	7.000	Left
